# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
373.1000 M152 5000000 2 221.1000 S28 S113 396 N S28->4_244->S113
587.0000 M35 5000000 2 552.0000 S157 S164 390 N S157->3_234->S164
699.0000 M698 5000000 1 1.0000 S48 S120 399 N S48->S120
710.5000 M286 5000000 2 424.5000 S96 S149 392 N S96->7_275->S149
820.3000 M357 5000000 2 463.3000 S26 S118 392 N S26->4_246->S118
840.3000 M88 5000000 2 752.3000 S32 S114 387 N S32->2_224->S114
872.6000 M228 5000000 3 644.6000 S148 S151 389 N S148->S75->7_275->S151
878.6000 M325 5000000 2 553.6000 S142 S187 390 N S142->7_275->S187
881.0000 M880 5000000 1 1.0000 S108 S57 399 N S108->S57
887.6000 M454 5000000 3 433.6000 S148 S117 392 N S148->S75->7_275->S117
917.7000 M144 5000000 2 773.7000 S19 S174 387 N S19->4_246->S174
967.9000 M556 5000000 3 411.9000 S61 S28 393 N S61->S92->4_246->S28
970.0000 M969 5000000 1 1.0000 S102 S64 399 N S102->S64
1005.6000 M522 5000000 2 483.6000 S113 S2 391 N S113->2_225->S2
1055.7000 M360 5000000 3 695.7000 S155 S132 388 N S155->S142->7_275->S132
1064.0000 M338 5000000 3 726.0000 S187 S93 387 N S187->S151->3_234->S93
1065.0000 M1064 5000000 1 1.0000 S121 S51 399 N S121->S51
1065.0000 M69 5000000 4 996.0000 S190 S93 383 N S190->2_225->S8->3_234->S93
1066.3000 M448 5000000 2 618.3000 S161 S156 389 N S161->2_225->S156
1072.0000 M37 5000000 5 1035.0000 S108 S5 382 N S108->S57->4_244->S8->3_234->S5
1083.0000 M1082 5000000 1 1.0000 S96 S83 399 N S96->S83
1102.2000 M245 5000000 2 857.2000 S19 S132 385 N S19->4_246->S132
1188.0000 M174 5000000 5 1014.0000 S97 S55 383 N S97->S75->7_275->S151->3_234->S55
1189.0000 M124 5000000 4 1065.0000 S174 S55 382 N S174->4_244->S8->3_234->S55
1190.0000 M361 5000000 2 829.0000 S112 S55 386 N S112->3_234->S55
1194.0000 M130 5000000 5 1064.0000 S18 S14 382 N S18->S86->3_234->S8->4_245->S14
1215.3000 M506 5000000 6 709.3000 S97 S14 388 N S97->S75->7_275->S134->S113->4_246->S14
1237.0000 M329 5000000 5 908.0000 S134 S9 384 N S134->S113->4_244->S8->3_234->S9
1240.3000 M275 5000000 4 965.3000 S14 S134 383 N S14->4_244->S8->4_245->S134
1242.7000 M204 5000000 3 1038.7000 S97 S170 382 N S97->S75->7_275->S170
1245.7000 M143 5000000 4 1102.7000 S207 S181 381 N S207->S211->S20->2_224->S181
1246.3000 M577 5000000 2 669.3000 S186 S113 388 N S186->4_245->S113
1246.7000 M263 5000000 2 983.7000 S20 S181 383 N S20->2_224->S181
1291.7000 M238 5000000 2 1053.7000 S152 S5 382 N S152->7_275->S5
1296.5000 M254 5000000 3 1042.5000 S123 S132 382 N S123->S127->4_245->S132
1308.3000 M786 5000000 2 522.3000 S148 S83 391 N S148->9_306->S83
1314.5000 M582 5000000 3 732.5000 S206 S100 387 N S206->S117->3_234->S100
1322.8000 M690 5000000 3 632.8000 S23 S85 389 N S23->S122->3_235->S85
1345.3000 M5 5000000 2 1340.3000 S194 S56 377 N S194->7_276->S56
1370.0000 M132 5000000 2 1238.0000 S32 S136 379 N S32->2_224->S136
1381.1000 M138 5000000 4 1243.1000 S208 S47 379 N S208->4_244->S8->3_234->S47
1391.0000 M479 5000000 3 912.0000 S85 S51 384 N S85->S198->3_235->S51
1398.0000 M847 5000000 2 551.0000 S198 S121 390 N S198->3_235->S121
1399.1000 M34 5000000 2 1365.1000 S187 S141 377 N S187->2_225->S141
1400.1000 M337 5000000 3 1063.1000 S197 S141 382 N S197->S136->2_225->S141
1430.6000 M381 5000000 5 1049.6000 S123 S181 382 N S123->S127->4_245->S116->2_225->S181
1432.3000 M1055 5000000 2 377.3000 S145 S47 393 N S145->9_305->S47
1433.3000 M417 5000000 2 1016.3000 S158 S47 383 N S158->9_305->S47
1434.6000 M628 5000000 2 806.6000 S136 S74 386 N S136->2_225->S74
1450.7000 M938 5000000 2 512.7000 S198 S90 391 N S198->3_235->S90
1455.6000 M375 5000000 2 1080.6000 S112 S124 381 N S112->3_234->S124
1473.6000 M384 5000000 3 1089.6000 S77 S102 381 N S77->S202->2_224->S102
1474.6000 M289 5000000 3 1185.6000 S192 S102 380 N S192->S72->2_224->S102
1479.6000 M99 5000000 4 1380.6000 S7 S64 376 N S7->S211->S20->2_224->S64
1492.7000 M478 5000000 5 1014.7000 S75 S180 383 N S75->7_275->S134->S113->4_246->S180
1493.7000 M78 5000000 6 1415.7000 S149 S180 376 N S149->S84->7_275->S134->S113->4_246->S180
1498.0000 M149 5000000 3 1349.0000 S17 S51 377 N S17->S157->3_234->S51
1524.4000 M107 5000000 4 1417.4000 S0 S133 376 N S0->7_275->S113->4_246->S133
1546.7000 M17 5000000 5 1529.7000 S118 S99 374 N S118->S19->4_244->S161->2_225->S99
1547.0000 M430 5000000 2 1117.0000 S186 S92 381 N S186->4_245->S92
1548.0000 M622 5000000 4 926.0000 S113 S92 384 N S113->2_225->S8->4_245->S92
1578.7000 M597 5000000 2 981.7000 S58 S196 383 N S58->3_234->S196
1580.6000 M1214 5000000 2 366.6000 S8 S30 393 N S8->4_246->S30
