# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
129.2000 M43 1000000 1 0.2000 S3 S1 599 N S3->S1
456.2000 M152 1000000 1 0.2000 S9 S6 599 N S9->S6
651.7000 M71 1000000 2 438.7000 S24 S20 592 N S24->C_125->S20
770.0000 M90 1000000 2 500.0000 S26 S12 591 N S26->C_124->S12
894.2000 M68 1000000 2 690.2000 S39 S52 588 N S39->B_93->S52
895.0000 M120 1000000 2 535.0000 S44 S54 591 N S44->A_61->S54
955.6000 M173 1000000 2 436.6000 S23 S4 592 N S23->C_124->S4
1008.3000 M100 1000000 2 708.3000 S53 S58 588 N S53->A_61->S58
1068.2000 M74 1000000 2 846.2000 S22 S58 585 N S22->A_62->S58
1073.0000 M45 1000000 2 938.0000 S51 S55 584 N S51->B_93->S55
1127.2000 M249 1000000 2 380.2000 S58 S3 593 N S58->A_61->S3
1133.2000 M125 1000000 2 758.2000 S24 S9 587 N S24->C_125->S9
1133.4000 M73 1000000 2 914.4000 S24 S9 584 N S24->C_125->S9
1133.6000 M55 1000000 2 968.6000 S24 S9 583 N S24->C_125->S9
1188.5000 M223 1000000 2 519.5000 S57 S54 591 N S57->A_62->S54
1195.1000 M238 1000000 2 481.1000 S58 S7 591 N S58->A_61->S7
1249.9000 M187 1000000 2 688.9000 S16 S5 588 N S16->C_125->S5
1252.2000 M83 1000000 2 1003.2000 S56 S57 583 N S56->B_93->S57
1297.6000 M140 1000000 2 877.6000 S17 S1 585 N S17->C_124->S1
1306.3000 M63 1000000 3 1117.3000 S14 S6 581 N S14->B_94->S9->S6
1310.6000 M40 1000000 2 1190.6000 S58 S13 580 N S58->A_61->S13
1310.8000 M203 1000000 3 701.8000 S1 S13 588 N S1->S3->A_61->S13
1311.5000 M106 1000000 2 993.5000 S5 S3 583 N S5->C_125->S3
1311.7000 M52 1000000 2 1155.7000 S5 S3 580 N S5->C_125->S3
1311.9000 M109 1000000 2 984.9000 S8 S3 583 N S8->C_125->S3
1314.2000 M177 1000000 3 783.2000 S5 S1 586 N S5->C_125->S3->S1
1369.9000 M80 1000000 2 1129.9000 S45 S2 581 N S45->B_93->S2
1370.8000 M265 1000000 3 575.8000 S3 S50 590 N S3->S1->A_62->S50
1371.5000 M251 1000000 2 618.5000 S60 S5 589 N S60->C_124->S5
1371.7000 M72 1000000 2 1155.7000 S26 S5 580 N S26->C_124->S5
1373.2000 M88 1000000 2 1109.2000 S34 S2 581 N S34->B_94->S2
1375.7000 M154 1000000 2 913.7000 S58 S18 584 N S58->A_61->S18
1375.9000 M272 1000000 2 559.9000 S7 S18 590 N S7->A_61->S18
1440.1000 M383 1000000 3 291.1000 S58 S9 595 N S58->S57->B_93->S9
1489.6000 M186 1000000 2 931.6000 S17 S9 584 N S17->C_124->S9
1489.7000 M182 1000000 2 943.7000 S29 S57 584 N S29->B_94->S57
1489.8000 M364 1000000 3 397.8000 S3 S9 593 N S3->S1->C_124->S9
1491.7000 M29 1000000 2 1404.7000 S58 S22 576 N S58->A_61->S22
1493.5000 M316 1000000 2 545.5000 S3 S6 590 N S3->C_124->S6
1551.9000 M172 1000000 2 1035.9000 S57 S14 582 N S57->B_93->S14
1553.3000 M164 1000000 2 1061.3000 S11 S60 582 N S11->C_125->S60
