# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
216.0000 M43 1000000 1 1.0000 S3 S1 599 N S3->S1
652.5000 M71 1000000 2 297.5000 S24 S20 595 N S24->C_125->S20
761.0000 M152 1000000 1 1.0000 S9 S6 599 N S9->S6
770.8000 M90 1000000 2 320.8000 S26 S12 594 N S26->C_124->S12
1009.1000 M100 1000000 2 509.1000 S53 S58 591 N S53->A_61->S58
1069.0000 M74 1000000 2 699.0000 S22 S58 588 N S22->A_62->S58
1073.8000 M45 1000000 2 848.8000 S51 S55 585 N S51->B_93->S55
1134.0000 M73 1000000 2 769.0000 S24 S9 587 N S24->C_125->S9
1135.0000 M55 1000000 2 860.0000 S24 S9 585 N S24->C_125->S9
1253.0000 M83 1000000 2 838.0000 S56 S57 586 N S56->B_93->S57
1311.4000 M40 1000000 2 1111.4000 S58 S13 581 N S58->A_61->S13
1312.4000 M203 1000000 2 297.4000 S1 S13 595 N S1->A_61->S13
1312.4000 M106 1000000 2 782.4000 S5 S3 586 N S5->C_125->S3
1312.6000 M63 1000000 2 997.6000 S14 S6 583 N S14->B_94->S6
1313.4000 M109 1000000 2 768.4000 S8 S3 587 N S8->C_125->S3
1314.4000 M52 1000000 2 1054.4000 S5 S3 582 N S5->C_125->S3
1323.4000 M177 1000000 2 438.4000 S5 S1 592 N S5->C_125->S1
1370.7000 M80 1000000 2 970.7000 S45 S2 583 N S45->B_93->S2
1372.3000 M72 1000000 2 1012.3000 S26 S5 583 N S26->C_124->S5
1374.0000 M88 1000000 2 934.0000 S34 S2 584 N S34->B_94->S2
1376.5000 M154 1000000 2 606.5000 S58 S18 589 N S58->A_61->S18
1428.5000 M10 1000000 2 1378.5000 S3 S59 577 N S3->C_125->S59
1492.5000 M29 1000000 2 1347.5000 S58 S22 577 N S58->A_61->S22
1552.7000 M172 1000000 2 692.7000 S57 S14 588 N S57->B_93->S14
1554.1000 M164 1000000 2 734.1000 S11 S60 587 N S11->C_125->S60
1617.4000 M192 1000000 2 657.4000 S6 S19 589 N S6->B_93->S19
1668.3000 M116 1000000 2 1088.3000 S58 S55 581 N S58->B_94->S55
1670.0000 M170 1000000 2 820.0000 S3 S25 586 N S3->A_61->S25
1671.0000 M143 1000000 2 956.0000 S1 S25 584 N S1->A_61->S25
1672.0000 M130 1000000 2 1022.0000 S53 S25 582 N S53->A_61->S25
1677.6000 M115 1000000 2 1102.6000 S17 S11 581 N S17->C_124->S11
1793.6000 M171 1000000 2 938.6000 S56 S51 584 N S56->B_94->S51
1794.9000 M69 1000000 2 1449.9000 S25 S30 575 N S25->A_61->S30
