# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
406.4000 M2 5000000 3 400.4000 S78 S15 593 N S78->S72->4_181->S15
417.1000 M17 5000000 2 366.1000 S6 S68 593 N S6->1_89->S68
471.1000 M59 5000000 2 294.1000 S26 S65 595 N S26->2_112->S65
597.7000 M113 5000000 3 258.7000 S4 S43 595 N S4->S31->5_195->S43
657.0000 M172 5000000 2 141.0000 S18 S74 597 N S18->4_181->S74
703.7000 M20 5000000 4 643.7000 S12 S87 589 N S12->S78->S72->2_113->S87
777.2000 M102 5000000 2 471.2000 S36 S54 592 N S36->1_90->S54
830.3000 M14 5000000 4 788.3000 S51 S28 586 N S51->S70->3_137->1_89->S28
887.6000 M15 5000000 2 842.6000 S59 S84 585 N S59->4_182->S84
949.6000 M101 5000000 2 646.6000 S0 S57 589 N S0->2_113->S57
1004.0000 M318 5000000 2 50.0000 S33 S63 599 N S33->2_114->S63
1108.2000 M9 5000000 3 1081.2000 S40 S43 581 N S40->3_137->5_196->S43
1121.4000 M32 5000000 3 1025.4000 S45 S18 582 N S45->S0->2_113->S18
1136.1000 M35 5000000 2 1031.1000 S25 S38 582 N S25->3_137->S38
1194.3000 M299 5000000 3 297.3000 S51 S0 595 N S51->S70->1_92->S0
1300.7000 M135 5000000 4 895.7000 S43 S4 585 N S43->5_195->S22->5_196->S4
1305.7000 M283 5000000 2 456.7000 S82 S4 592 N S82->5_196->S4
1306.5000 M251 5000000 2 553.5000 S32 S16 590 N S32->4_180->S16
1311.5000 M415 5000000 2 66.5000 S80 S16 598 N S80->4_180->S16
1311.8000 M344 5000000 3 279.8000 S70 S35 595 N S70->1_92->S77->S35
1401.8000 M362 5000000 2 315.8000 S37 S77 594 N S37->4_180->S77
1424.4000 M156 5000000 5 956.4000 S16 S45 584 N S16->S67->2_113->S33->2_114->S45
1429.4000 M139 5000000 2 1012.4000 S33 S45 583 N S33->2_114->S45
1432.2000 M167 5000000 3 931.2000 S79 S83 584 N S79->3_137->5_196->S83
1495.3000 M236 5000000 2 787.3000 S81 S47 586 N S81->5_196->S47
1500.2000 M338 5000000 2 486.2000 S37 S0 591 N S37->4_180->S0
1500.2000 M315 5000000 3 555.2000 S37 S45 590 N S37->4_180->1_91->S45
1500.3000 M71 5000000 2 1287.3000 S48 S47 578 N S48->5_196->S47
1503.5000 M81 5000000 4 1260.5000 S63 S51 578 N S63->2_113->S33->2_114->S51
1505.2000 M55 5000000 4 1340.2000 S68 S45 577 N S68->1_89->S46->1_91->S45
1550.5000 M166 5000000 4 1052.5000 S43 S24 582 N S43->5_195->S22->5_196->S24
1658.6000 M103 5000000 2 1349.6000 S32 S60 577 N S32->4_180->S60
1675.9000 M179 5000000 2 1138.9000 S86 S73 581 N S86->2_112->S73
1677.5000 M177 5000000 3 1146.5000 S80 S1 580 N S80->4_180->1_91->S1
1729.0000 M173 5000000 2 1210.0000 S49 S79 579 N S49->3_138->S79
1775.7000 M360 5000000 3 695.7000 S35 S78 588 N S35->4_180->1_91->S78
1777.8000 M89 5000000 4 1510.8000 S15 S61 574 N S15->4_181->S18->2_114->S61
1790.2000 M144 5000000 4 1358.2000 S29 S28 577 N S29->5_196->S1->1_92->S28
1836.7000 M462 5000000 3 450.7000 S61 S6 592 N S61->S72->4_183->S6
1844.0000 M613 5000000 1 5.0000 S27 S14 599 N S27->S14
1856.4000 M339 5000000 2 839.4000 S16 S35 586 N S16->2_113->S35
1859.1000 M390 5000000 2 689.1000 S46 S50 588 N S46->1_92->S50
1898.1000 M60 5000000 2 1718.1000 S21 S30 571 N S21->4_180->S30
1903.1000 M120 5000000 2 1543.1000 S80 S30 574 N S80->4_180->S30
1918.3000 M307 5000000 3 997.3000 S68 S5 583 N S68->1_91->1_92->S5
1956.9000 M198 5000000 2 1362.9000 S49 S40 577 N S49->3_138->S40
1961.9000 M183 5000000 3 1412.9000 S27 S40 576 N S27->S14->3_138->S40
1971.9000 M257 5000000 2 1200.9000 S71 S73 579 N S71->3_138->S73
2008.2000 M195 5000000 2 1423.2000 S34 S51 576 N S34->2_112->S51
2011.6000 M104 5000000 2 1699.6000 S7 S12 571 N S7->3_136->S12
2093.5000 M263 5000000 2 1304.5000 S86 S0 578 N S86->2_112->S0
2157.5000 M470 5000000 2 747.5000 S23 S36 587 N S23->1_91->S36
2162.5000 M631 5000000 2 269.5000 S53 S36 595 N S53->1_91->S36
2193.0000 M522 5000000 3 627.0000 S51 S40 589 N S51->S70->3_136->S40
2197.0000 M3 5000000 3 2188.0000 S71 S6 563 N S71->3_137->3_138->S6
2202.0000 M343 5000000 2 1173.0000 S25 S6 580 N S25->3_138->S6
2208.3000 M178 5000000 2 1674.3000 S34 S35 572 N S34->2_112->S35
2213.3000 M290 5000000 2 1343.3000 S8 S35 577 N S8->2_112->S35
2215.9000 M240 5000000 2 1495.9000 S80 S58 575 N S80->4_180->S58
2221.3000 M331 5000000 3 1228.3000 S35 S16 579 N S35->S77->4_182->S16
2253.9000 M601 5000000 2 450.9000 S24 S4 592 N S24->5_196->S4
2263.0000 M751 5000000 2 10.0000 S78 S61 599 N S78->S12->S61
2272.8000 M508 5000000 2 748.8000 S12 S67 587 N S12->2_112->S67
2314.0000 M393 5000000 2 1135.0000 S17 S66 581 N S17->1_91->S66
2322.3000 M370 5000000 2 1212.3000 S88 S51 579 N S88->3_138->S51
2329.5000 M206 5000000 2 1711.5000 S32 S18 571 N S32->4_180->S18
2383.5000 M124 5000000 2 2011.5000 S34 S87 566 N S34->2_112->S87
2391.5000 M591 5000000 3 618.5000 S40 S34 589 N S40->S73->2_114->S34
2391.7000 M382 5000000 3 1245.7000 S40 S79 579 N S40->S73->3_136->S79
2396.5000 M294 5000000 2 1514.5000 S35 S34 574 N S35->2_114->S34
2397.0000 M383 5000000 5 1248.0000 S3 S54 579 N S3->S77->S35->4_180->1_91->S54
2402.0000 M205 5000000 3 1787.0000 S37 S54 570 N S37->4_180->1_91->S54
2439.4000 M63 5000000 2 2250.4000 S30 S37 562 N S30->4_182->S37
2452.8000 M69 5000000 2 2245.8000 S20 S27 562 N S20->3_136->S27
2496.5000 M27 5000000 4 2415.5000 S88 S77 559 N S88->3_137->S38->3_138->S77
2511.2000 M5 5000000 2 2496.2000 S8 S63 558 N S8->2_112->S63
2512.5000 M256 5000000 2 1744.5000 S42 S71 570 N S42->3_136->S71
2513.5000 M347 5000000 2 1472.5000 S53 S76 575 N S53->1_91->S76
2518.5000 M247 5000000 3 1777.5000 S32 S76 570 N S32->4_180->1_91->S76
2573.2000 M492 5000000 2 1097.2000 S31 S82 581 N S31->5_196->S82
2576.5000 M213 5000000 2 1937.5000 S37 S41 567 N S37->4_180->S41
2629.8000 M64 5000000 4 2437.8000 S80 S57 559 N S80->4_180->1_91->2_112->S57
2632.6000 M77 5000000 2 2401.6000 S20 S10 559 N S20->3_136->S10
2689.0000 M893 5000000 2 10.0000 S3 S35 599 N S3->S77->S35
2689.5000 M210 5000000 2 2059.5000 S24 S81 565 N S24->5_196->S81
2696.8000 M24 5000000 2 2624.8000 S74 S18 556 N S74->4_181->S18
2697.8000 M345 5000000 2 1662.8000 S47 S43 572 N S47->5_197->S43
2749.6000 M121 5000000 3 2386.6000 S6 S59 560 N S6->1_91->4_180->S59
2749.9000 M375 5000000 2 1624.9000 S73 S88 572 N S73->3_136->S88
2758.7000 M76 5000000 2 2530.7000 S81 S14 557 N S81->5_196->S14
2763.7000 M170 5000000 2 2253.7000 S24 S14 562 N S24->5_196->S14
