# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
586.2000 M35 1000000 2 481.2000 S157 S164 191 N S157->3_234->S164
832.1000 M88 1000000 2 568.1000 S32 S114 190 N S32->2_224->S114
891.8000 M286 1000000 2 33.8000 S96 S149 199 N S96->6T_260->S149
907.3000 M189 1000000 2 340.3000 S195 S187 194 N S195->3_234->S187
916.6000 M144 1000000 2 484.6000 S19 S174 191 N S19->4_246->S174
1003.9000 M39 1000000 2 886.9000 S144 S2 185 N S144->2_225->S2
1101.0000 M245 1000000 2 366.0000 S19 S132 193 N S19->4_246->S132
1135.6000 M228 1000000 2 451.6000 S148 S151 192 N S148->6T_260->S151
1148.0000 M325 1000000 2 173.0000 S142 S187 197 N S142->6T_260->S187
1151.7000 M152 1000000 2 695.7000 S28 S113 188 N S28->4_246->S113
1239.5000 M275 1000000 2 414.5000 S14 S134 193 N S14->4_245->S134
1244.9000 M143 1000000 2 815.9000 S207 S181 186 N S207->2_224->S181
1245.1000 M263 1000000 2 456.1000 S20 S181 192 N S20->2_224->S181
1290.3000 M238 1000000 2 576.3000 S152 S5 190 N S152->7_275->S5
1301.6000 M250 1000000 2 551.6000 S30 S161 190 N S30->4_245->S161
1334.6000 M5 1000000 2 1319.6000 S194 S56 178 N S194->7_276->S56
1343.8000 M338 1000000 2 329.8000 S187 S93 194 N S187->6T_260->S93
1367.1000 M320 1000000 2 407.1000 S187 S108 193 N S187->4_245->S108
1368.5000 M132 1000000 2 972.5000 S32 S136 183 N S32->2_224->S136
1372.5000 M337 1000000 2 361.5000 S197 S141 193 N S197->2_225->S141
1372.7000 M34 1000000 2 1270.7000 S187 S141 178 N S187->2_225->S141
1418.7000 M30 1000000 2 1328.7000 S101 S211 177 N S101->3_234->S211
1419.3000 M174 1000000 2 897.3000 S97 S55 185 N S97->7_275->S55
1423.5000 M417 1000000 2 172.5000 S158 S47 197 N S158->9_305->S47
1424.4000 M53 1000000 2 1265.4000 S59 S119 178 N S59->3_234->S119
1460.5000 M153 1000000 2 1001.5000 S51 S124 183 N S51->3_235->S124
1470.1000 M329 1000000 2 483.1000 S134 S9 191 N S134->7_275->S9
1478.4000 M99 1000000 2 1181.4000 S7 S64 180 N S7->2_224->S64
1498.2000 M220 1000000 2 838.2000 S127 S211 186 N S127->3_235->S211
1510.2000 M361 1000000 2 427.2000 S112 S55 192 N S112->6T_260->S55
1550.6000 M7 1000000 2 1529.6000 S207 S196 174 N S207->3_234->S196
1582.5000 M356 1000000 2 514.5000 S151 S118 191 N S151->4_245->S118
1599.8000 M165 1000000 2 1104.8000 S88 S104 181 N S88->9_305->S104
1633.4000 M25 1000000 2 1558.4000 S187 S26 174 N S187->4_245->S26
1642.8000 M185 1000000 2 1087.8000 S115 S52 181 N S115->3_234->S52
1651.8000 M392 1000000 2 475.8000 S170 S94 192 N S170->7_275->S94
1679.4000 M24 1000000 2 1607.4000 S136 S20 173 N S136->2_225->S20
1728.4000 M460 1000000 2 348.4000 S103 S199 194 N S103->4_246->S199
1728.6000 M202 1000000 2 1122.6000 S133 S199 181 N S133->4_246->S199
1760.8000 M258 1000000 2 986.8000 S124 S144 183 N S124->2_224->S144
1778.8000 M229 1000000 2 1091.8000 S7 S5 181 N S7->9_305->S5
1787.7000 M113 1000000 2 1448.7000 S20 S93 175 N S20->9_305->S93
1813.5000 M150 1000000 2 1363.5000 S81 S47 177 N S81->7_276->S47
1821.4000 M375 1000000 2 696.4000 S112 S124 188 N S112->6T_260->S124
1872.5000 M105 1000000 2 1557.5000 S124 S59 174 N S124->3_235->S59
1898.4000 M128 1000000 2 1514.4000 S202 S151 174 N S202->2_224->S151
1903.5000 M504 1000000 2 391.5000 S126 S184 193 N S126->3_234->S184
