# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
406.4000 M2 5000000 3 400.4000 S78 S15 593 N S78->S72->4_181->S15
417.1000 M17 5000000 2 366.1000 S6 S68 593 N S6->1_89->S68
471.1000 M59 5000000 2 294.1000 S26 S65 595 N S26->2_112->S65
597.7000 M113 5000000 3 258.7000 S4 S43 595 N S4->S31->5_195->S43
703.7000 M20 5000000 4 643.7000 S12 S87 589 N S12->S78->S72->2_113->S87
777.2000 M102 5000000 2 471.2000 S36 S54 592 N S36->1_90->S54
830.3000 M14 5000000 4 788.3000 S51 S28 586 N S51->S70->3_137->1_89->S28
883.4000 M48 5000000 3 739.4000 S16 S33 587 N S16->S67->2_113->S33
887.6000 M15 5000000 2 842.6000 S59 S84 585 N S59->4_182->S84
949.6000 M101 5000000 2 646.6000 S0 S57 589 N S0->2_113->S57
1004.0000 M318 5000000 2 50.0000 S33 S63 599 N S33->2_114->S63
1108.2000 M9 5000000 4 1081.2000 S40 S43 581 N S40->S73->3_137->5_196->S43
1121.4000 M32 5000000 3 1025.4000 S45 S18 582 N S45->S0->2_113->S18
1136.1000 M35 5000000 3 1031.1000 S25 S38 582 N S25->S26->3_137->S38
1140.2000 M332 5000000 3 144.2000 S6 S70 597 N S6->S60->1_92->S70
1300.7000 M135 5000000 4 895.7000 S43 S4 585 N S43->5_195->S82->5_196->S4
1303.3000 M251 5000000 2 550.3000 S32 S16 590 N S32->4_180->S16
1305.7000 M283 5000000 2 456.7000 S82 S4 592 N S82->5_196->S4
1308.3000 M415 5000000 2 63.3000 S80 S16 598 N S80->4_180->S16
1317.1000 M190 5000000 2 747.1000 S18 S35 587 N S18->2_114->S35
1342.1000 M344 5000000 3 310.1000 S70 S35 594 N S70->1_92->S77->S35
1345.6000 M58 5000000 2 1171.6000 S18 S3 580 N S18->2_114->S3
1377.1000 M362 5000000 2 291.1000 S37 S77 595 N S37->4_180->S77
1424.4000 M139 5000000 2 1007.4000 S33 S45 583 N S33->2_114->S45
1432.2000 M137 5000000 4 1021.2000 S25 S83 582 N S25->S26->3_137->5_196->S83
1437.2000 M167 5000000 3 936.2000 S79 S83 584 N S79->3_137->5_196->S83
1480.2000 M156 5000000 3 1012.2000 S16 S45 583 N S16->S67->4_180->S45
1485.2000 M315 5000000 2 540.2000 S37 S45 590 N S37->4_180->S45
1495.3000 M236 5000000 2 787.3000 S81 S47 586 N S81->5_196->S47
1500.3000 M71 5000000 2 1287.3000 S48 S47 578 N S48->5_196->S47
1503.5000 M81 5000000 4 1260.5000 S63 S51 578 N S63->2_113->S33->2_114->S51
1549.3000 M365 5000000 2 454.3000 S80 S70 592 N S80->4_180->S70
1550.5000 M166 5000000 4 1052.5000 S43 S24 582 N S43->5_195->S22->5_196->S24
1612.8000 M188 5000000 3 1048.8000 S45 S46 582 N S45->S0->1_92->S46
1623.6000 M28 5000000 4 1539.6000 S87 S1 574 N S87->2_113->S33->2_114->S1
1649.0000 M103 5000000 3 1340.0000 S32 S60 577 N S32->4_180->1_91->S60
1664.0000 M177 5000000 3 1133.0000 S80 S1 581 N S80->4_180->1_91->S1
1675.9000 M179 5000000 2 1138.9000 S86 S73 581 N S86->2_112->S73
1718.6000 M55 5000000 2 1553.6000 S68 S45 574 N S68->3_136->S45
1729.0000 M173 5000000 2 1210.0000 S49 S79 579 N S49->3_138->S79
1762.7000 M89 5000000 2 1495.7000 S15 S61 575 N S15->4_182->S61
1775.3000 M360 5000000 4 695.3000 S35 S78 588 N S35->S77->S3->1_91->S78
1787.5000 M310 5000000 2 857.5000 S7 S70 585 N S7->3_136->S70
1790.2000 M144 5000000 5 1358.2000 S29 S28 577 N S29->5_196->S6->S60->1_92->S28
1836.7000 M462 5000000 3 450.7000 S61 S6 592 N S61->S12->4_183->S6
1844.0000 M613 5000000 1 5.0000 S27 S14 599 N S27->S14
1856.4000 M339 5000000 2 839.4000 S16 S35 586 N S16->2_113->S35
1859.1000 M404 5000000 2 647.1000 S0 S50 589 N S0->1_92->S50
1898.1000 M60 5000000 2 1718.1000 S21 S30 571 N S21->4_180->S30
1903.1000 M120 5000000 2 1543.1000 S80 S30 574 N S80->4_180->S30
1918.3000 M307 5000000 3 997.3000 S68 S5 583 N S68->1_91->1_92->S5
1956.9000 M198 5000000 2 1362.9000 S49 S40 577 N S49->3_138->S40
1961.9000 M183 5000000 3 1412.9000 S27 S40 576 N S27->S14->3_138->S40
1971.9000 M257 5000000 2 1200.9000 S71 S73 579 N S71->3_138->S73
2011.6000 M104 5000000 2 1699.6000 S7 S12 571 N S7->3_136->S12
2016.6000 M378 5000000 3 882.6000 S6 S78 585 N S6->S1->3_136->S78
2090.3000 M80 5000000 4 1850.3000 S88 S12 569 N S88->3_137->S38->3_138->S12
2091.3000 M263 5000000 2 1302.3000 S86 S0 578 N S86->2_112->S0
2096.3000 M299 5000000 2 1199.3000 S51 S0 580 N S51->2_112->S0
2125.3000 M443 5000000 2 796.3000 S14 S78 586 N S14->3_138->S78
2157.5000 M470 5000000 2 747.5000 S23 S36 587 N S23->1_91->S36
2162.5000 M631 5000000 2 269.5000 S53 S36 595 N S53->1_91->S36
2197.0000 M3 5000000 2 2188.0000 S71 S6 563 N S71->3_138->S6
2202.0000 M343 5000000 2 1173.0000 S25 S6 580 N S25->3_138->S6
2208.3000 M290 5000000 2 1338.3000 S8 S35 577 N S8->2_112->S35
2213.3000 M178 5000000 2 1679.3000 S34 S35 572 N S34->2_112->S35
2215.9000 M240 5000000 2 1495.9000 S80 S58 575 N S80->4_180->S58
2253.9000 M601 5000000 2 450.9000 S24 S4 592 N S24->5_196->S4
2259.6000 M248 5000000 3 1515.6000 S60 S25 574 N S60->S1->3_136->S25
2263.0000 M751 5000000 2 10.0000 S78 S61 599 N S78->S12->S61
2314.0000 M393 5000000 2 1135.0000 S17 S66 581 N S17->1_91->S66
2322.3000 M370 5000000 2 1212.3000 S88 S51 579 N S88->3_138->S51
2329.5000 M206 5000000 2 1711.5000 S32 S18 571 N S32->4_180->S18
2335.9000 M407 5000000 2 1114.9000 S25 S8 581 N S25->2_114->S8
2383.5000 M124 5000000 2 2011.5000 S34 S87 566 N S34->2_112->S87
2391.5000 M134 5000000 2 1989.5000 S35 S34 566 N S35->2_114->S34
2391.7000 M274 5000000 4 1569.7000 S55 S79 573 N S55->1_91->S68->3_136->S79
2397.0000 M383 5000000 2 1248.0000 S3 S54 579 N S3->1_91->S54
2397.1000 M172 5000000 4 1881.1000 S18 S74 568 N S18->2_113->S62->4_180->S74
2402.0000 M205 5000000 3 1787.0000 S37 S54 570 N S37->4_180->1_91->S54
2439.4000 M63 5000000 4 2250.4000 S30 S37 562 N S30->4_181->S15->4_182->S37
2446.7000 M84 5000000 2 2194.7000 S73 S86 563 N S73->2_114->S86
2452.8000 M69 5000000 2 2245.8000 S20 S27 562 N S20->3_136->S27
2454.9000 M234 5000000 3 1752.9000 S45 S85 570 N S45->S0->1_91->S85
2496.5000 M27 5000000 3 2415.5000 S88 S77 559 N S88->3_137->3_138->S77
2500.5000 M413 5000000 4 1261.5000 S45 S2 578 N S45->S0->1_91->4_180->S2
2506.5000 M447 5000000 3 1165.5000 S26 S3 580 N S26->S25->3_138->S3
2511.2000 M5 5000000 2 2496.2000 S8 S63 558 N S8->2_112->S63
2512.5000 M256 5000000 2 1744.5000 S42 S71 570 N S42->3_136->S71
2513.5000 M347 5000000 2 1472.5000 S53 S76 575 N S53->1_91->S76
2516.2000 M358 5000000 3 1442.2000 S70 S63 575 N S70->S51->2_112->S63
